#######################################
filename, sn name, jd, wmin, wmax, flag
2002bo_20020319c.fits,2002bo,2452352.55,3306.11,8971.71,1
2002bo_20020320a.fits,2002bo,2452354.497,3483.87,7731.33,1
2002bo_20020320b.fits,2002bo,2452354.397,3413.4,9125.03,1
2002bo_20020321a.fits,2002bo,2452355.382,3543.42,7725.21,1
2002bo_20020321b.fits,2002bo,2452355.463,3306.86,8985.61,1
2002bo_20020322.fits,2002bo,2452355.68,3401.99,8974.46,1
2002bo_20020323.fits,2002bo,2452356.575,3472.46,10385.74,1
2002bo_20020328.fits,2002bo,2452362.44,3099.8,8801.34,1
2002bo_20020421.fits,2002bo,2452386.41,3581.0,9253.3,1
2002bo_20020501.fits,2002bo,2452396.4,3796.5,9199.28,1
2002bo_20020506.fits,2002bo,2452401.443,3306.7,8047.15,1
2002bo_20020518.fits,2002bo,2452412.5,8154.74,25138.31,1
2002bo_20020614b.fits,2002bo,2452440.496,4001.35,9692.9,1
2002bo_20020615.fits,2002bo,2452441.486,9394.47,16509.68,1
2002bo_20021211.fits,2002bo,2452619.843,3330.27,7419.6,1
2002bo_20030326.fits,2002bo,2452724.6,3552.2,8571.22,1
2002dj_20020613.fits,2002dj,2452439.6,3302.23,9273.5,1
2002dj_20020614.fits,2002dj,2452440.6,3745.7,9742.0,1
2002dj_20020615.fits,2002dj,2452441.5,3307.98,9271.6,1
2002dj_20020616.fits,2002dj,2452442.5,3343.41,9272.99,1
2002dj_20020618.fits,2002dj,2452444.5,3256.23,9271.17,1
2002dj_20020620.fits,2002dj,2452446.5,3210.69,9231.45,1
2002dj_20020621.fits,2002dj,2452447.5,3255.8,9272.09,1
2002dj_20020703a.fits,2002dj,2452459.2,3397.04,9281.35,1
2002dj_20020703.fits,2002dj,2452458.677,3385.61,9281.35,2
2002dj_20020704.fits,2002dj,2452460.5,3340.72,9729.53,1
2002dj_20020707.fits,2002dj,2452463.5,3201.25,9078.01,1
2002dj_20020711.fits,2002dj,2452467.5,3304.89,10047.15,1
2002dj_20020716.fits,2002dj,2452473.6,3468.98,9077.87,1
2002dj_20020725.fits,2002dj,2452481.5,3741.77,10265.7,1
2002dj_20020902.fits,2002dj,2452520.5,3580.15,9093.91,1
2002dj_20030201.fits,2002dj,2452672.8,3374.02,7456.35,1
2002dj_20030325.fits,2002dj,2452724.8,3588.41,8628.5,1
2002er_20020826.fits,2002er,2452513.443,3552.21,7225.0,1
2002er_20020828.fits,2002er,2452515.375,3642.88,7834.43,1
2002er_20020829.fits,2002er,2452516.368,3326.17,8983.67,1
2002er_20020830.fits,2002er,2452517.35,3500.47,9294.97,1
2002er_20020831.fits,2002er,2452518.397,3375.08,9903.58,1
2002er_20020901.fits,2002er,2452519.36,3213.38,9175.88,1
2002er_20020902.fits,2002er,2452520.385,3246.87,9308.87,1
2002er_20020903.fits,2002er,2452521.356,3206.7,9997.2,1
2002er_20020904.fits,2002er,2452522.364,3200.17,9999.67,1
2002er_20020905.fits,2002er,2452523.359,3227.52,9997.02,1
2002er_20020906.fits,2002er,2452524.36,3480.32,10263.82,1
2002er_20020907.fits,2002er,2452525.4,6200.36,10097.68,1
2002er_20020908.fits,2002er,2452526.39,3737.59,9384.09,1
2002er_20020910.fits,2002er,2452528.32,3209.88,9997.38,1
2002er_20020911.fits,2002er,2452529.311,3692.31,7659.48,1
2002er_20020912.fits,2002er,2452530.417,3252.66,9166.25,1
2002er_20020916.fits,2002er,2452534.372,3336.77,8464.02,1
2002er_20020918.fits,2002er,2452535.586,3457.4,9572.9,1
2002er_20020919.fits,2002er,2452537.373,3468.89,8768.39,1
2002er_20020922.fits,2002er,2452540.513,3399.5,9694.29,1
2002er_20020923.fits,2002er,2452541.371,3281.09,9756.59,1
2002er_20020926.fits,2002er,2452543.531,3489.08,8768.58,1
2002er_20021001.fits,2002er,2452549.269,3640.94,7454.34,1
2002er_20021010.fits,2002er,2452558.344,3560.75,9363.25,1
2002er_20030410.fits,2002er,2452739.68,3498.69,8062.95,1
2002ic_20021129.fits,2002ic,2452608.058,3180.0,9310.0,1
2002ic_20021203.fits,2002ic,2452612.058,3820.0,9329.32,1
2002ic_20021227.fits,2002ic,2452636.058,3843.56,7279.68,1
2002ic_20030109.fits,2002ic,2452649.058,3180.0,9283.49,1
2002ic_20030201.fits,2002ic,2452672.058,3643.62,6915.44,2
2002ic_20030729.fits,2002ic,2452849.872,3355.33,8628.51,1
2003cg_20030322.fits,2003cg,2452721.496,4227.39,6981.36,1
2003cg_20030323.fits,2003cg,2452722.392,3700.0,9999.5,1
2003cg_20030324.fits,2003cg,2452723.07,3371.71,9133.49,1
2003cg_20030325a.fits,2003cg,2452723.773,14003.7,25036.7,1
2003cg_20030325b.fits,2003cg,2452723.809,7952.34,13694.34,1
2003cg_20030325c.fits,2003cg,2452723.518,9401.0,25000.0,1
2003cg_20030325.fits,2003cg,2452723.955,3720.0,9153.09,1
2003cg_20030326.fits,2003cg,2452725.395,3689.83,12098.57,1
2003cg_20030327.fits,2003cg,2452725.856,14002.5,25035.5,1
2003cg_20030328.fits,2003cg,2452726.522,9367.1,24979.87,1
2003cg_20030329a.fits,2003cg,2452728.113,3610.48,8559.38,1
2003cg_20030329.fits,2003cg,2452727.567,4019.85,7773.19,1
2003cg_20030330.fits,2003cg,2452729.409,3524.57,9195.65,1
2003cg_20030401.fits,2003cg,2452731.41,3843.3,11844.99,1
2003cg_20030404a.fits,2003cg,2452733.928,14242.3,25033.3,1
2003cg_20030404.fits,2003cg,2452734.403,3374.08,7968.62,1
2003cg_20030407.fits,2003cg,2452737.386,3622.18,7755.73,1
2003cg_20030410.fits,2003cg,2452739.587,3379.23,7972.27,1
2003cg_20030411.fits,2003cg,2452741.397,3306.7,8049.75,1
2003cg_20030412.fits,2003cg,2452742.37,3374.94,10400.0,1
2003cg_20030414a.fits,2003cg,2452743.936,10378.3,13488.0,1
2003cg_20030414.fits,2003cg,2452743.875,14311.7,25036.7,1
2003cg_20030416.fits,2003cg,2452746.405,3446.16,10015.38,1
2003cg_20030419.fits,2003cg,2452749.384,3413.4,9956.45,1
2003cg_20030420.fits,2003cg,2452749.603,9405.59,24989.87,1
2003cg_20030421.fits,2003cg,2452750.741,9405.59,24989.88,1
2003cg_20030423a.fits,2003cg,2452753.441,3702.23,7765.22,1
2003cg_20030423.fits,2003cg,2452753.413,3512.61,7846.43,1
2003cg_20030424a.fits,2003cg,2452753.737,10381.5,13470.3,1
2003cg_20030424.fits,2003cg,2452753.846,14284.9,25031.9,1
2003cg_20030426.fits,2003cg,2452756.4,3700,10000.1,3
2003cg_20030428.fits,2003cg,2452758.499,3781.64,7842.71,1
2003cg_20030430.fits,2003cg,2452760.502,9398.59,24989.87,1
2003cg_20030508.fits,2003cg,2452768.4,3900.74,7769.45,1
2003cg_20030509.fits,2003cg,2452768.874,6098.67,8920.24,1
2003cg_20030510.fits,2003cg,2452770.097,9397.52,24989.88,1
2003cg_20030513.fits,2003cg,2452773.439,3631.27,9856.58,1
2003cg_20030522.fits,2003cg,2452782.486,3533.0,8059.92,1
2003cg_20030524.fits,2003cg,2452784.361,5121.66,11935.98,1
2003cg_20040419.fits,2003cg,2453114.591,3905.13,8583.13,1
2003du_20030424.fits,2003du,2452753.58,4900.7,7500.25,1
2003du_20030425.fits,2003du,2452755.43,3451.28,10400.71,1
2003du_20030426.fits,2003du,2452755.58,4250.97,7500.0,1
2003du_20030429.fits,2003du,2452758.54,3285.36,7500.41,1
2003du_20030501.fits,2003du,2452760.558,3233.17,8058.7,1
2003du_20030502.fits,2003du,2452762.39,3230.82,8058.92,1
2003du_20030504.fits,2003du,2452764.48,3435.72,7775.64,1
2003du_20030505.fits,2003du,2452765.39,3499.98,7775.64,1
2003du_20030506.fits,2003du,2452766.39,3446.67,7776.44,1
2003du_20030508.fits,2003du,2452767.55,3504.22,10098.06,1
2003du_20030509a.fits,2003du,2452768.54,5858.49,7062.48,1
2003du_20030509.fits,2003du,2452768.552,3402.47,13386.47,1
2003du_20030510.fits,2003du,2452769.54,3402.47,10011.46,1
2003du_20030511.fits,2003du,2452770.64,3203.63,10002.82,1
2003du_20030513.fits,2003du,2452772.57,4679.13,7017.46,1
2003du_20030514.fits,2003du,2452773.603,3300.92,7200.61,1
2003du_20030515a.fits,2003du,2452775.48,3252.49,7201.03,1
2003du_20030515.fits,2003du,2452774.59,3303.36,7201.8,1
2003du_20030516.fits,2003du,2452776.47,3259.0,9800.03,1
2003du_20030522.fits,2003du,2452781.51,3804.49,6132.5,1
2003du_20030524.fits,2003du,2452783.55,3563.14,10103.9,1
2003du_20030525b.fits,2003du,2452785.39,3652.61,7776.13,1
2003du_20030525.fits,2003du,2452784.6,4260.88,6595.24,1
2003du_20030528.fits,2003du,2452787.52,3403.46,8827.83,1
2003du_20030602.fits,2003du,2452792.52,3242.66,8058.38,1
2003du_20030607.fits,2003du,2452797.6,3306.7,8057.36,1
2003du_20030609.fits,2003du,2452800.45,3200.45,10500.04,1
2003du_20030614.fits,2003du,2452805.38,3497.34,10219.27,1
2003du_20030621.fits,2003du,2452811.54,3877.69,7771.42,1
2003du_20030627.fits,2003du,2452817.52,3350.03,10222.52,1
2003du_20030708.fits,2003du,2452829.44,3487.6,9850.13,1
2003du_20030717.fits,2003du,2452838.41,3499.88,10205.96,1
2003du_20030729.fits,2003du,2452850.42,3350.86,10300.72,1
2003du_20030823.fits,2003du,2452875.32,3646.08,7819.26,1
2003du_20030925.fits,2003du,2452907.82,3406.25,8797.34,1
2003du_20031118.fits,2003du,2452962.25,4370.08,7049.81,1
2003du_20031202.fits,2003du,2452975.7,3749.17,9328.48,1
2003du_20031214.fits,2003du,2452987.72,3405.41,8822.74,1
2003du_20040203.fits,2003du,2453038.71,3772.44,8687.11,1
2003du_20040324.fits,2003du,2453089.0,4142.41,8457.63,1
2003du_20040517.fits,2003du,2453143.3,3479.68,7844.67,1
2003jd_20031028a.fits,2003jd,2452940.5,3424.81,10400.0,2
2003jd_20031028.fits,2003jd,2452940.5,3720.0,7540.5,1
2003jd_20031029.fits,2003jd,2452941.5,3720.0,7540.5,1
2003jd_20031030a.fits,2003jd,2452942.5,3720.0,7540.5,1
2003jd_20031030.fits,2003jd,2452943.375,3483.12,7476.99,1
2003jd_20031031.fits,2003jd,2452943.5,3720.0,7540.5,2
2003jd_20031101.fits,2003jd,2452944.5,3720.0,7540.5,1
2003jd_20031104.fits,2003jd,2452948.43,3632.01,7470.49,1
2003jd_20031115.fits,2003jd,2452959.359,3196.8,10394.4,1
2003jd_20031118.fits,2003jd,2452962.258,3709.68,9942.93,1
2003jd_20031119.fits,2003jd,2452962.5,3720.0,7455.09,1
2003jd_20031120a.fits,2003jd,2452963.5,3720.0,7540.5,1
2003jd_20031120.fits,2003jd,2452964.258,3652.61,7810.13,1
2003jd_20031121.fits,2003jd,2452964.5,3720.0,7540.5,1
2003jd_20031122.fits,2003jd,2452965.5,3720.0,7540.5,1
2003jd_20031123a.fits,2003jd,2452966.5,3821.84,10126.55,2
2003jd_20031123.fits,2003jd,2452966.5,3720.0,7540.5,2
2003jd_20031124.fits,2003jd,2452967.5,3720.0,7540.5,1
2003jd_20031127.fits,2003jd,2452970.5,3720.0,7540.5,1
2003jd_20031128a.fits,2003jd,2452971.5,3720.0,7540.5,2
2003jd_20031128.fits,2003jd,2452971.985,3374.8,9217.53,1
2003jd_20031129.fits,2003jd,2452972.5,3058.0,9410.0,1
2003jd_20031204.fits,2003jd,2452977.5,3720.0,7540.5,1
2003jd_20031219.fits,2003jd,2452992.5,3711.66,8830.0,1
2003jd_20040911.fits,2003jd,2453259.831,4133.25,7201.08,1
2003jd_20041018.fits,2003jd,2453296.793,3191.07,9389.39,1
2003kf_20031128a.fits,2003kf,2452971.92,3720.0,7540.5,1
2003kf_20031128b.fits,2003kf,2452971.83,3700.0,9850.0,1
2003kf_20031128.fits,2003kf,2452972.068,3381.07,9210.49,1
2003kf_20031129a.fits,2003kf,2452972.9,3720.0,7540.5,1
2003kf_20031129.fits,2003kf,2452973.067,3380.9,9211.97,1
2003kf_20031130a.fits,2003kf,2452973.9,3720.0,7540.5,1
2003kf_20031130.fits,2003kf,2452974.193,3500.0,5300.0,1
2003kf_20031202a.fits,2003kf,2452975.86,3720.0,7540.5,1
2003kf_20031202.fits,2003kf,2452975.558,3500.0,10000.0,1
2003kf_20031204.fits,2003kf,2452977.93,3700.0,11341.0,1
2003kf_20031213a.fits,2003kf,2452986.564,3343.59,8988.18,1
2003kf_20031213.fits,2003kf,2452986.519,3543.42,7767.44,1
2003kf_20031215.fits,2003kf,2452988.577,3335.61,8964.97,1
2003kf_20031216.fits,2003kf,2452989.87,3720.0,7482.0,2
2003kf_20031218a.fits,2003kf,2452991.84,3720.0,7482.0,1
2003kf_20031218.fits,2003kf,2452991.52,3963.81,10438.79,1
2003kf_20031220.fits,2003kf,2452993.669,4954.85,10147.51,2
2003kf_20031221.fits,2003kf,2452994.85,3720.0,7482.0,1
2003kf_20031222.fits,2003kf,2452995.89,3720.0,7540.5,1
2003kf_20031223a.fits,2003kf,2452996.9,3720.0,7540.5,1
2003kf_20031225.fits,2003kf,2452998.88,3720.0,7540.5,1
2003kf_20031226.fits,2003kf,2452999.87,3720.0,7540.5,1
2003kf_20031227a.fits,2003kf,2453000.91,3720.0,7540.5,1
2003kf_20031227.fits,2003kf,2453001.034,3390.47,9171.27,1
2003kf_20031228a.fits,2003kf,2453001.8,3720.0,7540.5,1
2003kf_20031228.fits,2003kf,2453002.129,3388.98,9163.73,2
2003kf_20031229.fits,2003kf,2453002.81,3720.0,7540.5,1
2003kf_20040102.fits,2003kf,2453006.91,3720.0,7540.5,1
2003kf_20040112.fits,2003kf,2453017.42,4551.86,7714.14,2
2003kf_20040117.fits,2003kf,2453021.73,3720.0,7540.5,1
2003kf_20040118a.fits,2003kf,2453022.75,3720.0,7540.5,1
2003kf_20040118b.fits,2003kf,2453022.8,3270.0,8460.0,1
2003kf_20040119.fits,2003kf,2453023.76,3720.0,7521.0,1
2003kf_20040124.fits,2003kf,2453029.393,3500.0,9060.58,1
2003kf_20040129.fits,2003kf,2453034.077,3600.0,9159.43,1
2003kf_20040130a.fits,2003kf,2453034.78,3720.0,7540.5,1
2003kf_20040130.fits,2003kf,2453035.078,3600.0,9159.43,1
2003kf_20040201.fits,2003kf,2453037.389,3667.49,7778.12,1
2003kf_20040214.fits,2003kf,2453049.72,3720.0,7540.5,2
2003kf_20040216.fits,2003kf,2453051.68,3720.0,7540.5,1
2003kf_20040315.fits,2003kf,2453080.4,3726.55,10368.9,2
2003kf_20040316.fits,2003kf,2453081.3,3944.42,7785.29,1
2003kf_20040318.fits,2003kf,2453082.62,3720.0,7540.5,1
2003kf_20040328.fits,2003kf,2453092.907,4390.0,9217.97,1
2003kf_20040329.fits,2003kf,2453093.939,4390.0,9221.47,2
2003M_20030125.fits,2003M,2452664.611,3774.19,10241.15,1
2003M_20030126_AFOSC.fits,2003M,2452665.686,3712.16,7758.84,1
2003M_20030126_DOLORES.fits,2003M,2452665.781,3437.72,8064.67,1
2003M_20030129.fits,2003M,2452668.658,3461.54,8070.65,1
2003M_20030224.fits,2003M,2452694.673,5400.0,9084.39,2
2004aw_20040324.fits,2004aw,2453089.437,3249.38,9296.47,1
2004aw_20040328.fits,2004aw,2453093.056,3705.21,9211.8,1
2004aw_20040329.fits,2004aw,2453094.044,3802.48,9218.75,2
2004aw_20040330.fits,2004aw,2453094.552,3667.5,7811.47,2
2004aw_20040401.fits,2004aw,2453096.539,3566.25,9060.19,1
2004aw_20040408.fits,2004aw,2453103.526,3498.7,9545.8,1
2004aw_20040413.fits,2004aw,2453109.488,3598.63,9294.32,1
2004aw_20040414.fits,2004aw,2453110.454,3497.73,9747.72,1
2004aw_20040419.fits,2004aw,2453114.576,3677.42,9058.64,1
2004aw_20040420.fits,2004aw,2453116.501,3497.73,9747.72,1
2004aw_20040421a.fits,2004aw,2453117.483,3747.29,7801.09,1
2004aw_20040421b.fits,2004aw,2453116.831,14349.61,24999.61,1
2004aw_20040421c.fits,2004aw,2453117.367,7461.71,24961.71,1
2004aw_20040421.fits,2004aw,2453116.53,6196.02,10196.02,1
2004aw_20040422.fits,2004aw,2453118.479,5295.5,9781.26,1
2004aw_20040428.fits,2004aw,2453123.521,3599.46,8793.74,1
2004aw_20040506.fits,2004aw,2453132.474,5048.69,9542.89,1
2004aw_20040525.fits,2004aw,2453151.465,5240.57,9240.57,1
2004aw_20041209.fits,2004aw,2453348.766,3849.62,8051.02,1
2004dt_20040812a.fits,2004dt,2453230.005,3994.51,10575.0,2
2004dt_20040812.fits,2004dt,2453230.005,3203.0,8760.0,1
2004dt_20040813a.fits,2004dt,2453231.003,4025.0,9895.0,1
2004dt_20040813.fits,2004dt,2453231.005,3286.19,10161.49,1
2004dt_20040815a.fits,2004dt,2453233.005,3694.21,9056.0,1
2004dt_20040815.fits,2004dt,2453233.005,3202.48,10892.0,1
2004dt_20040816a.fits,2004dt,2453234.005,3149.0,10414.0,1
2004dt_20040816.fits,2004dt,2453234.005,3300.0,10348.88,1
2004dt_20040818a.fits,2004dt,2453236.007,3400.0,9055.0,1
2004dt_20040818.fits,2004dt,2453236.005,3271.92,10261.72,1
2004dt_20040819.fits,2004dt,2453237.005,3580.59,8655.95,1
2004dt_20040820.fits,2004dt,2453238.005,3384.0,8998.0,1
2004dt_20040821a.fits,2004dt,2453239.007,5109.08,12421.82,2
2004dt_20040821b.fits,2004dt,2453239.007,3503.0,7857.0,1
2004dt_20040821.fits,2004dt,2453239.005,3404.0,8998.0,2
2004dt_20040823.fits,2004dt,2453241.003,3610.0,7325.0,2
2004dt_20040824a.fits,2004dt,2453242.007,5059.3,9997.0,1
2004dt_20040824b.fits,2004dt,2453242.287,3611.43,7324.99,1
2004dt_20040824.fits,2004dt,2453242.007,3089.0,9235.0,3
2004dt_20040825.fits,2004dt,2453243.005,3281.89,10047.15,2
2004dt_20040826.fits,2004dt,2453244.005,3345.41,10031.27,1
2004dt_20040905a.fits,2004dt,2453253.587,5116.05,8291.42,1
2004dt_20040905.fits,2004dt,2453254.007,3083.0,9234.0,3
2004dt_20040908.fits,2004dt,2453257.005,3587.1,7858.0,1
2004dt_20040912.fits,2004dt,2453261.003,3600.0,9051.0,1
2004dt_20040918.fits,2004dt,2453267.003,3600.0,9190.0,2
2004dt_20040919.fits,2004dt,2453268.003,3600.0,9082.88,1
2004dt_20040928.fits,2004dt,2453277.003,3450.0,9229.0,1
2004dt_20041008.fits,2004dt,2453287.005,3615.38,9999.5,1
2004dt_20041022.fits,2004dt,2453301.007,3500.0,9082.88,2
2004dt_20041220.fits,2004dt,2453360.007,3802.48,9227.0,3
2004dt_20050121.fits,2004dt,2453392.005,2799.0,8788.0,3
2004dt_20050811.fits,2004dt,2453593.813,3854.59,8487.84,2
2004eo_20040919_cal.fits,2004eo,2453268.051,3500.0,9204.33,1
2004eo_20040924_cal.fits,2004eo,2453272.5,3340.0,10700.0,1
2004eo_20040927_cal.fits,2004eo,2453276.392,3170.72,10675.5,1
2004eo_20041002.fits,2004eo,2453281.448,3434.54,9810.76,1
2004eo_20041002_IR.fits,2004eo,2453281.411,3504.93,26945.03,1
2004eo_20041007_cal.fits,2004eo,2453286.358,3313.65,10243.8,1
2004eo_20041011_cal.fits,2004eo,2453290.353,3500.0,10285.71,1
2004eo_20041013_ui_cal.fits,2004eo,2453291.79,3330.0,10400.0,1
2004eo_20041014_cal.fits,2004eo,2453293.395,3504.22,10309.42,1
2004eo_20041021_cal.fits,2004eo,2453300.372,3552.36,9231.36,1
2004eo_20041022_cal.fits,2004eo,2453300.954,3613.52,9208.79,1
2004eo_20041022_IR.fits,2004eo,2453300.95,10419.42,24808.57,1
2004eo_20041024_cal.fits,2004eo,2453302.953,3565.22,9208.45,1
2004eo_20041030_cal.fits,2004eo,2453309.382,3594.04,9231.23,1
2004eo_20041105_IR.fits,2004eo,2453315.342,8897.99,23953.7,1
2004eo_20041115_cal.fits,2004eo,2453325.316,3373.63,8759.87,2
2004eo_20041118_cal.fits,2004eo,2453328.317,3707.99,7798.02,2
2004eo_20041119_cal.fits,2004eo,2453329.351,3478.62,8910.61,3
2004eo_20041123_cal.fits,2004eo,2453333.305,3468.98,9815.7,1
2004eo_20041207_cal.fits,2004eo,2453347.235,3890.82,7798.1,1
2004eo_20041211_cal.fits,2004eo,2453351.365,3568.73,8225.81,1
2004eo_20050516_cal.fits,2004eo,2453506.892,3725.2,8903.06,1
2004et_20041016.fits,2004et,2453295.14,3526.7,9126.55,1
2004et_20041022.fits,2004et,2453301.13,3628.51,9082.88,1
2004et_20041027.fits,2004et,2453306.078,3597.68,9152.36,1
2004et_20041030.fits,2004et,2453309.148,3605.39,9110.67,1
2004et_20041101.fits,2004et,2453311.179,3607.94,9152.36,1
2004et_20041111.fits,2004et,2453321.051,3635.73,9124.57,1
2004et_20041114.fits,2004et,2453324.5,3575.71,8002.85,1
2004et_20041116.fits,2004et,2453326.07,3649.63,9110.67,1
2004et_20041124.fits,2004et,2453334.038,3635.73,9138.46,1
2004et_20041204.fits,2004et,2453344.111,3649.63,9152.36,1
2004et_20041210a.fits,2004et,2453350.252,3480.9,7802.73,1
2004et_20041210.fits,2004et,2453350.252,3480.9,7802.73,1
2004et_20041215.fits,2004et,2453355.297,3688.34,10052.61,1
2004et_20041217.fits,2004et,2453357.042,3621.84,9124.57,1
2004et_20041229.fits,2004et,2453369.082,3746.9,9152.36,1
2004et_20050103.fits,2004et,2453374.23,3566.25,10093.3,1
2004et_20050112.fits,2004et,2453383.077,3705.21,9138.46,1
2004et_20050114.fits,2004et,2453385.3,3498.23,7727.01,1
2004et_20050303.fits,2004et,2453433.488,3635.73,9152.36,1
2004et_20050309.fits,2004et,2453439.7,3766.04,7741.86,1
2004et_20050318.fits,2004et,2453447.6,3766.04,7716.54,1
2004et_20050325.fits,2004et,2453455.43,3719.11,9166.25,1
2004et_20050421.fits,2004et,2453482.43,3705.21,9138.46,1
2004et_20050506.fits,2004et,2453497.422,3677.42,9166.25,1
2004et_20050528.fits,2004et,2453519.33,3705.21,9138.46,1
2004et_20050601.fits,2004et,2453523.436,3733.0,9152.36,1
2004et_20050605.fits,2004et,2453527.7,3768.28,8145.05,1
2004et_20050607.fits,2004et,2453529.421,3691.32,9152.36,1
2004et_20050702.fits,2004et,2453554.6,3983.82,7818.38,1
2004et_20050703.fits,2004et,2453554.558,3494.1,7818.21,1
2004et_20050719.fits,2004et,2453571.418,3663.52,9166.25,1
2004et_20050801.fits,2004et,2453584.309,3677.42,9152.36,1
2004et_20050829.fits,2004et,2453611.621,3399.58,8023.42,1
2004et_20051010.fits,2004et,2453654.5,3496.88,7752.48,1
2004et_20051017.fits,2004et,2453661.248,4247.15,9055.09,1
2004et_20051027.fits,2004et,2453671.143,3999.4,8997.38,1
2004et_20051103.fits,2004et,2453678.3,3995.8,7729.96,1
2004et_20051123.fits,2004et,2453698.138,4038.71,9197.36,1
2004et_20051230.fits,2004et,2453735.048,3999.4,9097.37,1
2005am_20050303.fits,2005am,2453432.79,3538.74,7411.37,1
2005am_20050308.fits,2005am,2453437.747,3485.0,7411.37,1
2005am_20050309.fits,2005am,2453438.74,3380.0,7304.9,1
2005am_20050310.fits,2005am,2453439.702,3485.0,7411.37,1
2005am_20050311.fits,2005am,2453440.728,3490.0,7409.02,1
2005am_20050313.fits,2005am,2453442.706,3485.0,7414.31,1
2005am_20050314.fits,2005am,2453443.721,3485.0,7409.9,1
2005am_20050316.fits,2005am,2453445.718,3485.0,7411.37,1
2005am_20050317.fits,2005am,2453446.726,3485.0,7409.9,1
2005am_20050318.fits,2005am,2453447.676,3485.0,7411.37,2
2005am_20050321.fits,2005am,2453450.694,3485.0,7411.37,1
2005am_20050330.fits,2005am,2453459.657,3490.0,7414.9,1
2005am_20050402.fits,2005am,2453462.687,3581.33,7409.9,1
2005am_20050407.fits,2005am,2453467.669,3490.0,7410.49,1
2005am_20050411.fits,2005am,2453471.639,3490.0,7409.02,1
2005am_20050414.fits,2005am,2453474.668,3485.0,7411.37,1
2005am_20050503.fits,2005am,2453493.651,3485.0,7411.37,2
2005am_20050509.fits,2005am,2453499.642,3526.19,7411.37,1
2005am_20050516.fits,2005am,2453506.681,3704.86,7411.37,1
2005am_20050517.fits,2005am,2453507.64,3551.61,7178.41,2
2005am_20051231.fits,2005am,2453736.041,5463.0,7153.5,1
2005am_20060324.fits,2005am,2453818.664,5151.0,6910.5,1
2005bf_20050407.fits,2005bf,2453467.57,3800.0,9235.0,1
2005bf_20050412.fits,2005bf,2453472.6,3800.0,9124.57,1
2005bf_20050413.fits,2005bf,2453474.003,3506.95,7410.78,1
2005bf_20050415.fits,2005bf,2453475.63,3800.0,9110.67,1
2005bf_20050419.fits,2005bf,2453479.51,3871.96,9235.0,1
2005bf_20050507.fits,2005bf,2453497.47,3885.86,9791.56,1
2005bf_20050511.fits,2005bf,2453501.89,3163.28,9249.63,1
2005bf_20050512.fits,2005bf,2453502.48,6056.73,9999.44,1
2005bf_20050531.fits,2005bf,2453521.5,3800.0,8124.89,1
2005bf_20050602.fits,2005bf,2453523.49,3800.0,8128.0,1
2005bf_20050606.fits,2005bf,2453527.54,3800.0,8128.0,1
2005cf_20050531.fits,2005cf,2453522.38,3321.36,9999.81,1
2005cf_20050601.fits,2005cf,2453523.8,3243.01,9720.99,1
2005cf_20050602a.fits,2005cf,2453524.4,3609.93,8685.62,1
2005cf_20050602.fits,2005cf,2453524.4,3378.68,9996.4,1
2005cf_20050603a.fits,2005cf,2453525.4,2050.0,8786.71,1
2005cf_20050603.fits,2005cf,2453525.4,3721.92,8786.71,1
2005cf_20050605a.fits,2005cf,2453527.9,3467.35,6902.5,1
2005cf_20050605b.fits,2005cf,2453527.6,2067.49,9995.86,1
2005cf_20050605.fits,2005cf,2453527.6,3302.96,9998.75,1
2005cf_20050606a.fits,2005cf,2453528.7,2504.22,9718.75,1
2005cf_20050606.fits,2005cf,2453528.7,3200.49,9720.5,1
2005cf_20050608a.fits,2005cf,2453530.4,2085.36,9994.67,1
2005cf_20050608.fits,2005cf,2453530.4,3365.35,9997.71,1
2005cf_20050609a.fits,2005cf,2453531.5,2154.84,9999.6,1
2005cf_20050609.fits,2005cf,2453531.5,3335.74,9999.6,1
2005cf_20050611a.fits,2005cf,2453533.0,2100.0,9999.34,1
2005cf_20050611.fits,2005cf,2453533.0,3331.39,9999.34,1
2005cf_20050612.fits,2005cf,2453534.0,3201.51,9285.69,1
2005cf_20050616a.fits,2005cf,2453538.7,3200.56,9721.05,1
2005cf_20050616b.fits,2005cf,2453538.7,2192.56,9721.05,1
2005cf_20050616.fits,2005cf,2453538.4,3574.7,9298.06,1
2005cf_20050617.fits,2005cf,2453539.4,3322.31,9056.24,1
2005cf_20050618.fits,2005cf,2453540.4,3258.96,9998.36,1
2005cf_20050619.fits,2005cf,2453541.4,3335.08,9566.92,1
2005cf_20050621.fits,2005cf,2453543.7,3240.8,9720.53,1
2005cf_20050624a.fits,2005cf,2453546.5,3402.27,9998.66,1
2005cf_20050624.fits,2005cf,2453546.4,3334.39,9995.56,1
2005cf_20050626.fits,2005cf,2453548.4,3463.99,8801.89,1
2005cf_20050628.fits,2005cf,2453550.4,3476.35,9998.35,1
2005cf_20050707.fits,2005cf,2453559.5,3532.55,9999.3,1
2005cf_20050711.fits,2005cf,2453563.4,3646.36,9995.71,1
2005cf_20050719.fits,2005cf,2453571.5,3463.63,9720.95,1
2005cf_20050729.fits,2005cf,2453581.4,3609.98,9025.34,1
2005cf_20050803.fits,2005cf,2453586.4,3567.83,9055.33,1
2005cf_20050812.fits,2005cf,2453595.4,4057.07,8763.81,1
