 2002bo Ia
 NGC3190 ABg= 0.103 0. ABi= 1.66 0. mu= 31.76 0. (benetti)31.77abg=0.112abi=1.66
_____________________________________________________________________________
UBVRI JD_MAX 99999 0.0 52356.5 0.5   52358.6 0.5  52359.1 0.5   52355.5 0.5
  0 	52366.6   15.18 0.069 	14.632 0.025 	13.851 0.014 	13.827 0.026 14.004 0.033  7  kresciunas
  0 	52370.6   15.708 0.098 	15.075 0.013 	14.108 0.014 	14.075 0.032 14.159 0.034  7  kresciunas
  0 	52373.6   15.989 0.064 	15.411 0.020 	14.326 0.014 	14.188 0.011 14.346 0.010  7  kresciunas
  0 	52376.6   16.563 0.114 	15.738 0.031 	14.46 0.015 	14.162 0.029 13.987 0.038  7  kresciunas
  0 	52381.6   17.063 0.157 	16.221 0.028 	14.71 0.011 	14.261 0.022 13.957 0.013  7  kresciunas
  0 	52385.6   17.432 0.249 	16.507 0.054 	14.952 0.027 	14.437 0.026 13.996 0.015  7  kresciunas
  0 	52389.6   17.436 0.215 	16.78 0.039 	15.274 0.022 	14.736 0.014 14.286 0.013  7  kresciunas
  0 	52390.5   9999 0.0 	16.799 0.046 	15.325 0.019 	14.797 0.014 14.37 0.015   7  kresciunas
  0 	52397.5   9999 0.0 	17.045 0.057 	15.6 0.016 	15.164 0.015 14.827 0.014  7  kresciunas
  0 	52400.5   9999 0.0 	17.085 0.013 	15.71 0.015 	15.284 0.018 14.935 0.012  7  kresciunas
__________________________________________________________________________________________________________
JHK     JD_max  52354.9  2.0    52354.0  2.0    52354.9  2.0
         m_max    13.79   0.0     13.59   0.0     13.51   0.0
  Date     JD           J            H                K           S       Inst
 0 	52345.7  14.623 0.030 	14.613 0.039 	14.767 0.071  7  kresciunas
 0 	52346.7  14.478 0.057 	14.469 0.029 	14.637 0.059  7  kresciunas
 0 	52350.7  13.854 0.084 	13.93  0.028 	13.987 0.041  7  kresciunas
 0 	52354.7  13.68  0.023 	13.878 0.026 	13.883 0.041  7  kresciunas
 0 	52358.6  13.911 0.030 	14.071 0.030 	14.021 0.074  7  kresciunas
 0 	52362.6  14.257 0.029 	14.216 0.023 	14.269 0.051  7  kresciunas
 0 	52366.6  14.975 0.099 	14.344 0.054 	14.519 0.070  7  kresciunas
 0 	52370.6  15.386 0.054 	14.233 0.023 	14.283 0.061  7  kresciunas
 0 	52376.6  15.105 0.075 	13.956 0.032 	14.096 0.103  7  kresciunas
 0 	52381.6  14.752 0.047 	13.82  0.020 	13.92 0.040   7  kresciunas
 0 	52385.6  14.683 0.043 	13.953 0.029 	14.093 0.052  7  kresciunas
 0 	52389.6  14.819 0.025 	14.101 0.027 	14.371 0.048  7  kresciunas
 0 	52390.5  14.882 0.038 	14.292 0.027 	14.531 0.050  7  kresciunas
 0 	52397.5  15.607 0.075 	14.693 0.037 	14.912 0.071  7  kresciunas
 0 	52400.5  15.71 0.037 	14.872 0.030 	15.16 0.092   7  kresciunas
#############################################################################################
###
#
#4/3/02   52337.50 9999    0  9999   0   9999   0   19.5   0   9999   0   -1    IAUC7863 assumed B-R and V-R of 9/3
#15/3/02  52348.52 9999    0  14.83 0.03 9999    0  9999    0  9999    0   1    ALFOSC DONE
#14/6/02  52440.48 9999    0  17.52 0.07 16.71 0.06 16.54 0.04 16.64 0.05  1    EMMI DONE
#08/4/02  52373.44 9999    0  14.97  0   14.72  0   14.32  0   9999   0    2    IBVS
#18/05/02 52413.28 9999    0  16.63  0   16.03  0   15.60  0   9999   0    2    IBVS
# 999    52407.35 9999    0   999   0     16.13 0.05  999    0   15.26 0.11  5  tsvetkov
# 999    52410.33 9999    0  17.45 0.34   16.16 0.06  999    0   15.23 0.11  5  tsvetkov
# 999    52421.36 9999    0   999   0     16.60 0.18  999    0   15.94 0.18  5  tsvetkov
# 999    52407.35 9999    0   999   0     16.13 0.05  15.79 0.04   15.26 0.11  5  tsvetkov
# 999    52410.33 9999    0  17.45 0.34   16.16 0.06  15.76 0.06   15.23 0.11  5  tsvetkov
# 999   52421.36 9999    0   999   0     16.60 0.18  16.21 0.09   15.94 0.18  5  tsvetkov
#  999   52380.308 9999   0   999   0     14.469 0.06 14.09 0.09   14.02 0.09  6  szabo et al
#  999   52381.323 9999   0   999   0     14.557 0.06 14.22 0.10   14.13 0.11  6  szabo et al
#  999   52396.313 9999   0   999   0     15.314 0.09 15.07 0.11    999   0    6  szabo et al
#
