1993J	IIb
 NGC3031     ABg= 0.32 0.0 ABi= 0. 0.0  mu= 27.80 0.1 jd_expl= 49074.0 (sclegel_xx_cefeidi)
____________________________________________________________________________________________
UBVRI  JD_MAX    49090.30 0.0	 49093.92 0.0	 49095.66 0.0	 49095.95 0.0	 49096.3 0.0
        m_max      11.58  0.0       11.4  0.0       10.86  0.0     10.40  0.0     10.41  0.0
  Date        JD            U          B         V        R            I     Source Note
  xxxxxxxx  49074.    9999 0.0   30.  0.0  30.0  0.0  30.   0.0   9999 0.0   111                    
#
 05/04/93   49082.58 11.88 0.0  12.28 0.0  11.91 0.0  11.50 0.0  11.27 0.0      0   xxx
 05/04/93   49083.41 11.93 0.0  12.26 0.0  11.83 0.0  11.45 0.0  11.23 0.0      0   xxx
 05/04/93   49083.47 11.94 0.0  12.25 0.0  11.88 0.0  11.45 0.0  11.23 0.0      0   xxx
 06/04/93   49083.60 11.92 0.0  12.24 0.0  11.84 0.0  11.45 0.0  11.22 0.0      0   xxx
 06/04/93   49084.49 11.96 0.0  12.21 0.0  11.80 0.0  11.39 0.0  11.20 0.0      0   xxx
 08/04/93   49085.52 11.88 0.0  12.06 0.0  11.64 0.0  11.25 0.0  11.07 0.0      0   xxx
 08/04/93   49085.60 11.88 0.0  12.06 0.0  11.64 0.0  11.25 0.0  11.11 0.0      0   xxx
 08/04/93   49086.48 11.79 0.0  11.93 0.0  11.52 0.0  11.13 0.0  10.95 0.0      0   xxx
 10/04/93   49087.57 11.72 0.0  11.84 0.0  11.39 0.0  11.01 0.0  10.91 0.0      0   xxx
 10/04/93   49087.66 11.72 0.0  11.82 0.0  11.39 0.0  11.01 0.0  10.98 0.0      0   xxx
 10/04/93   49088.39 11.63 0.0  11.74 0.0  11.29 0.0  10.85 0.0  10.78 0.0      0   xxx
 10/04/93   49088.43 11.64 0.0  11.72 0.0  11.31 0.0  10.86 0.0  10.76 0.0      0   xxx
 11/04/93   49088.51 11.63 0.0  11.72 0.0  11.28 0.0  10.85 0.0  10.78 0.0      0   xxx
 11/04/93   49088.56 11.62 0.0  11.73 0.0  11.32 0.0  10.85 0.0  10.77 0.0      0   xxx
 11/04/93   49089.43 9999  0.0  11.64 0.0  11.18 0.0   9999 0.0  10.69 0.0      0   xxx
 12/04/93   49090.37 9999  0.0  11.53 0.0  11.10 0.0   9999 0.0  10.64 0.0      0   xxx
 13/04/93   49090.50 9999  0.0  11.55 0.0  11.09 0.0   9999 0.0  10.62 0.0      0   xxx
 13/04/93   49091.38 9999  0.0  11.49 0.0  11.01 0.0   9999 0.0  10.55 0.0      0   xxx
 14/04/93   49091.54 9999  0.0  11.48 0.0  11.00 0.0   9999 0.0  10.54 0.0      0   xxx
 14/04/93   49092.38 9999  0.0  11.43 0.0  10.95 0.0   9999 0.0  10.50 0.0      0   xxx
 14/04/93   49092.48 9999  0.0  11.42 0.0  10.94 0.0   9999 0.0  10.47 0.0      0   xxx
 15/04/93   49093.38 9999  0.0  11.40 0.0  10.90 0.0   9999 0.0  10.44 0.0      0   xxx
 16/04/93   49093.55 9999  0.0  11.41 0.0  10.90 0.0   9999 0.0  10.44 0.0      0   xxx
 16/04/93   49094.39 9999  0.0  11.39 0.0  10.86 0.0   9999 0.0  10.42 0.0      0   xxx
 17/04/93   49094.50 9999  0.0  11.40 0.0  10.86 0.0   9999 0.0  10.39 0.0      0   xxx
 17/04/93   49095.43 9999  0.0  11.41 0.0  10.90 0.0   9999 0.0  10.38 0.0      0   xxx
 21/04/93   49099.46 9999  0.0  11.76 0.0  11.00 0.0  10.56 0.0  10.41 0.0      0   xxx
 23/04/93   49101.41 9999  0.0  12.07 0.0  11.18 0.0  10.67 0.0  10.49 0.0      0   xxx
 24/04/93   49102.39 9999  0.0  12.24 0.0  11.25 0.0  10.83 0.0  10.60 0.0      0   xxx
 25/04/93   49103.41 12.92 0.0  12.40 0.0  11.33 0.0  10.83 0.0  10.59 0.0      0   xxx
 25/04/93   49103.41 12.95 0.0  12.40 0.0  11.36 0.0  10.77 0.0  10.61 0.0      0   xxx
 27/04/93   49105.41 13.33 0.0  12.68 0.0  11.52 0.0  10.89 0.0  10.73 0.0      0   xxx
 28/04/93   49106.37 13.47 0.0  12.83 0.0  11.61 0.0  10.94 0.0  10.78 0.0      0   xxx
 29/04/93   49107.40 13.63 0.0  12.86 0.0  11.68 0.0  11.00 0.0  10.80 0.0      0   xxx
 30/04/93   49108.38 13.72 0.0  12.98 0.0  11.74 0.0  11.04 0.0  10.85 0.0      0   xxx
 05/05/93   49113.39 14.07 0.0  13.28 0.0  12.00 0.0  11.29 0.0  11.03 0.0      0   xxx
 14/05/93   49122.40 14.45 0.0  13.55 0.0  12.26 0.0  11.57 0.0  11.28 0.0      0   xxx
 15/05/93   49123.40 14.37 0.0  13.58 0.0  12.31 0.0  11.60 0.0  11.31 0.0      0   xxx
 16/05/93   49124.38 9999  0.0  13.62 0.0  12.33 0.0   9999 0.0  11.31 0.0      0   xxx
 18/05/93   49126.49 9999  0.0  13.64 0.0  12.38 0.0  11.69 0.0   9999 0.0      0   xxx
 22/05/93   49130.38 14.40 0.0  13.69 0.0  12.46 0.0  11.74 0.0  11.47 0.0      0   xxx
 24/05/93   49132.41 14.46 0.0  13.74 0.0  12.49 0.0  11.82 0.0  11.48 0.0      0   xxx
 25/05/93   49133.38 14.42 0.0  13.73 0.0  12.51 0.0  11.85 0.0  11.52 0.0      0   xxx
 19/06/93   49158.40 14.33 0.0  13.92 0.0  12.96 0.0  12.40 0.0  12.02 0.0      0   xxx
 20/06/93   49159.44 14.37 0.0  13.93 0.0  12.98 0.0  12.39 0.0  12.04 0.0      0   xxx
 21/06/93   49160.42 14.35 0.0  13.94 0.0  12.99 0.0  12.41 0.0  12.05 0.0      0   xxx
 23/06/93   49162.42 14.36 0.0  13.96 0.0  13.03 0.0  12.44 0.0   9999 0.0      0   xxx
 15/07/93   49184.44 14.48 0.0  14.18 0.0  13.45 0.0  12.96 0.0  12.56 0.0      0   xxx
 30/07/93   49199.43 14.72 0.0  14.34 0.0  13.76 0.0  13.29 0.0  12.90 0.0      0   xxx
 15/09/93   49246.38 15.19 0.0  15.12 0.0  14.69 0.0  14.15 0.0  13.91 0.0      0   xxx
 06/11/93   49298.45 16.32 0.0  16.04 0.0  15.61 0.0  14.83 0.0  14.81 0.0      0   xxx
 06/01/94   49358.81 9999  0.0  16.50 0.0  16.50 0.0  15.69 0.0   9999 0.0      0   xxx
________________________________________________________________________________
JHKL       JD_max       49096.97 0.0	 49099.59 0.0	 49097.8 0.0	 49098.50 0.0
          m_max         10.06  0.0       10.1  0.0       9.82  0.0      9.8  0.0 
  Date          JD         J            H           K           L       S       Inst
 1993/Mar/30	49076.8  10.76 0.0  10.75 0.0 	10.74 0.0  10.74  0.0       0   xxx
 1993/Mar/31	49077.7  10.58 0.0  10.53 0.0 	10.49 0.0  10.36  0.0       0   xxx
 1993/Apr/01	49078.7  10.63 0.0  10.50 0.0 	10.40 0.0  9999	  0.0       0   xxx
 1993/Apr/03	49080.7  10.75 0.0  10.54 0.0 	10.29 0.0  9999	  0.0       0   xxx
 1993/Apr/04	49081.6	 10.87 0.0  10.61 0.0 	10.33 0.0  9.96	  0.0       0   xxx
 1993/Apr/05	49082.6	 10.87 0.0  10.66 0.0 	10.30 0.0  9999	  0.0       0   xxx
 1993/Apr/06	49083.9  10.98 0.0  10.67 0.0 	10.32 0.0  9.64	  0.0       0   xxx
 1993/Apr/07	49084.9	 10.85 0.0  10.61 0.0 	10.29 0.0  9.77	  0.0       0   xxx
 Apr/14.17      49092    10.22 0.05 10.15 0.0    9.91 0.0  9999   0.0       2   iauc5773 
 Apr/15.15      49093    10.18 0.0  10.15 0.0    9.87 0.0  9999   0.0       2   iauc5773 
 Apr/16.14      49094    10.13 0.0  10.09 0.0    9.89 0.0  9999   0.0       2   iauc5773 
 Apr/17.13      49095    10.10 0.0  10.07 0.0    9.83 0.0  9999   0.0       2   iauc5773 
 Apr/18.14      49096    10.05 0.0  10.05 0.0    9.82 0.0  9999   0.0       2   iauc5773 
 Apr/19.14      49097    10.04 0.0  10.04 0.0    9.82 0.0  9999   0.0       2   iauc5773 
 Apr/21.2       49099.0  10.01 0.05 10.00 0.05  9.80 0.05 9999   0.0	    1  iauc5844
 Apr/22.2       49100.0  10.05 0.03  9.97 0.03  9.85 0.03 9999   0.0	    1  iauc5844
 1993/May/01	49108.9	 10.49 0.0  10.16 0.0 	9.97  0.0  9999	  0.0       0   xxx
 1993/May/03 	49110.6	 10.56 0.0  10.30 0.0 	10.12 0.0  9.61	  0.0       0   xxx 
 1993/May/06	49113.6	 10.61 0.0  10.32 0.0 	10.18 0.0  9.73	  0.0       0   xxx
 1993/May/07	49114.6	 10.61 0.0  10.32 0.0 	10.16 0.0  9.69	  0.0       0   xxx
