 1987A    IIP jd_expl= 46849.8
 LMC    ABg= 0.79 .00 ABi= 0.00 .00 mu= 18.49 .00
____________________________________________________________________________
UBVRI  JD_max  46849.69 .00 46951.69 .00 46849.69 .00  46829.69 .00 46829.69 .00
       m_max        9999 .00  9999 .00  9999 .00   9999 .00  9999 .00
  Date       JD         U        B         V         R         I        S       notes             
  xxxxx    46849.      .00 .00  30.  .00  30.  .00  30.  .00  9999 .00  111      
#
 692.693   47492.69  11.05 .00 11.09 .00 10.80 .00 10.22 .00  9999 .00  1    
 693.707   47493.71  11.00 .00 11.08 .00 10.80 .00 10.22 .00  9999 .00  1    
 693.725   47493.73  11.06 .00 11.11 .00 10.82 .00 10.24 .00  9999 .00  1    
 705.732   47505.73  11.22 .00 11.32 .00 11.09 .00 10.51 .00  9999 .00  1    
 713.593   47513.59  11.28 .00 11.39 .00 11.16 .00 10.57 .00  9999 .00  1    
 717.669   47517.67  11.31 .00 11.44 .00 11.21 .00 10.62 .00  9999 .00  1    
 724.658   47524.66  11.40 .00 11.54 .00 11.33 .00 10.75 .00  9999 .00  1    
 726.601   47526.60  11.46 .00 11.59 .00 11.38 .00 10.79 .00  9999 .00  1    
 730.526   47530.53  11.56 .00 11.67 .00 11.45 .00 10.85 .00  9999 .00  1    
 739.519   47539.52  11.58 .00 11.74 .00 11.56 .00 10.98 .00  9999 .00  1    
 743.523   47543.52  11.65 .00 11.80 .00 11.63 .00 11.03 .00  9999 .00  1    
 751.669   47551.67  11.71 .00 11.91 .00 11.76 .00 11.17 .00  9999 .00  1    
 759.552   47559.55  11.77 .00 11.99 .00 11.85 .00 11.24 .00  9999 .00  1    
 760.559   47560.56  11.79 .00 11.99 .00 11.86 .00 11.26 .00  9999 .00  1    
 761.554   47561.55  11.79 .00 12.00 .00 11.87 .00 11.26 .00  9999 .00  1    
 767.554   47567.55  11.85 .00 12.08 .00 11.95 .00 11.35 .00  9999 .00  1    
 768.552   47568.55  11.88 .00 12.09 .00 11.98 .00 11.37 .00  9999 .00  1    
 778.571   47578.57  11.98 .00 12.23 .00 12.12 .00 11.51 .00  9999 .00  1    
 820.513   47620.51  12.24 .00 12.56 .00 12.50 .00 11.91 .00  9999 .00  1    
 820.513   47620.51  12.25 .00 12.56 .00 12.51 .00 11.92 .00  9999 .00  1    
 862.474   47662.47  12.50 .00 12.92 .00 12.89 .00 12.31 .00  9999 .00  1    
 23/2/87   46849.94   9999 .00  9999 .00  5.94 .00  9999 .00  9999 .00  1    
 23/2/87   46850.12   9999 .00  9999 .00  5.32 .00  9999 .00  9999 .00  1    
 24/2/87   46850.95   9999 .00  9999 .00  4.74 .00  9999 .00  9999 .00  1    
 20/4/91   48367.00   9999 .00  9999 .00 17.50 .00  9999 .00  9999 .00  1    
 2/9/92    48868.80   9999 .00  9999 .00  9999 .00 16.79 .00  9999 .00  1    
______________________________________________________________________________________
JHKLM   JD_max  46849.69 .00 46849.69 .00 46849.69 .00  46849.69 .00  46849.69 .00
          m_max    9999  .00 9999  .00 9999  .00 9999  .00 9999  .00
 Date      JD       J         H          K           L           M       S     
0    46852.27    3.83 .00   3.69 .00   3.47 .00    3.22 .00    9999 .00       1
0    46852.31    3.81 .00   3.68 .00   3.38 .00    3.27 .00    9999 .00       1
0    46852.33    3.81 .00   3.68 .00   3.46 .00    3.18 .00    9999 .00       1
0    46852.35    3.81 .00   3.67 .00   3.46 .00    3.24 .00    9999 .00       1
0    46852.38    3.81 .00   3.66 .00   3.45 .00    3.22 .00    9999 .00       1
0    46852.56    3.76 .00   3.60 .00   3.41 .00    9999 .00    9999 .00       1
0    46853.27    3.65 .00   3.47 .00   3.24 .00    2.91 .00    9999 .00       1
0    46853.36    3.61 .00   3.44 .00   3.21 .00    2.92 .00    9999 .00       1
0    46854.43    3.46 .00   3.29 .00   3.05 .00    2.81 .00    9999 .00       1
0    46855.31    3.41 .00   3.21 .00   2.97 .00    2.68 .00    9999 .00       1
0    46856.35    3.33 .00   3.14 .00   2.91 .00    2.63 .00    9999 .00       1
0    46858.29    3.23 .00   3.01 .00   2.79 .00    2.54 .00    9999 .00       1
0    46859.43    3.18 .00   2.94 .00   2.73 .00    9999 .00    9999 .00       1
0    46860.27    3.14 .00   2.89 .00   2.69 .00    2.44 .00    9999 .00       1
0    46861.25    3.09 .00   2.83 .00   2.64 .00    2.38 .00    9999 .00       1
0    46862.24    3.04 .00   2.77 .00   2.57 .00    2.33 .00    9999 .00       1
0    46863.40    2.97 .00   2.70 .00   2.51 .00    2.21 .00    9999 .00       1
0    46864.25    2.94 .00   2.66 .00   2.46 .00    2.18 .00    9999 .00       1
0    46865.24    2.87 .00   2.60 .00   2.41 .00    2.12 .00    9999 .00       1
0    46865.35    2.89 .00   2.61 .00   2.43 .00    2.15 .00    1.95 .00       1    
0    46866.36    2.82 .00   2.53 .00   2.34 .00    2.05 .00    9999 .00       1
0    46867.38    2.77 .00   2.49 .00   2.30 .00    2.01 .00    9999 .00       1
0    46868.31    2.72 .00   2.43 .00   2.25 .00    1.93 .00    9999 .00       1
0    46871.22    2.60 .00   2.31 .00   2.12 .00    1.81 .00    9999 .00       1
0    46872.26    2.56 .00   2.27 .00   2.08 .00    1.78 .00    1.65 .00       1
0    46873.23    2.51 .00   2.21 .00   2.03 .00    1.73 .00    1.44 .00       1
0    46873.27    2.52 .00   2.23 .00   2.04 .00    1.76 .00    9999 .00       1
0    46874.25    2.48 .00   2.19 .00   2.00 .00    1.68 .00    9999 .00       1
0    46875.24    2.45 .00   2.17 .00   1.97 .00    1.68 .00    9999 .00       1
0    46876.24    2.42 .00   2.12 .00   1.94 .00    1.62 .00    9999 .00       1
0    46877.24    2.38 .00   2.10 .00   1.90 .00    1.58 .00    1.33 .00       1
0    46878.23    2.35 .00   2.06 .00   1.86 .00    1.57 .00    1.30 .00       1
0    46879.34    2.33 .00   2.03 .00   1.83 .00    1.52 .00    9999 .00       1
0    46880.24    2.28 .00   2.01 .00   1.80 .00    1.49 .00    9999 .00       1
0    46881.24    2.25 .00   1.97 .00   1.77 .00    1.46 .00    9999 .00       1
0    46882.24    2.22 .00   1.94 .00   1.73 .00    1.44 .00    9999 .00       1
0    46885.23    2.15 .00   1.87 .00   1.67 .00    1.35 .00    9999 .00       1
0    46886.23    2.12 .00   1.84 .00   1.63 .00    1.33 .00    9999 .00       1
0    46886.24    2.11 .00   1.85 .00   1.64 .00    1.35 .00    1.10 .00       1
0    46887.26    2.08 .00   1.81 .00   1.61 .00    1.29 .00    1.07 .00       1
0    46888.23    2.07 .00   1.79 .00   1.58 .00    1.25 .00    9999 .00       1
0    46890.31    2.01 .00   1.72 .00   1.51 .00    1.18 .00    9999 .00       1
0    46892.26    1.95 .00   1.67 .00   1.46 .00    1.11 .00    9999 .00       1
0    46893.32    9999 .00   9999 .00   9999 .00    1.13 .00    0.82 .00       1
0    46894.25    1.89 .00   1.62 .00   1.41 .00    1.06 .00    9999 .00       1
0    46895.22    1.86 .00   1.58 .00   1.37 .00    1.05 .00    0.79 .00       1
0    46897.22    1.81 .00   1.54 .00   1.32 .00    0.98 .00    0.74 .00       1
0    46898.20    9999 .00   9999 .00   9999 .00    0.95 .00    0.71 .00       1
0    46898.24    1.80 .00   1.51 .00   1.30 .00    0.95 .00    9999 .00       1
0    46899.22    1.76 .00   1.48 .00   1.27 .00    0.93 .00    0.66 .00       1
0    46901.23    1.73 .00   1.43 .00   1.20 .00    0.88 .00    0.59 .00       1
0    46903.23    1.67 .00   1.39 .00   1.17 .00    0.82 .00    0.56 .00       1
0    46904.36    1.64 .00   1.37 .00   1.15 .00    0.81 .00    9999 .00       1
0    46904.38    9999 .00   9999 .00   9999 .00    9999 .00    0.52 .00       1
0    46906.31    9999 .00   9999 .00   9999 .00    0.82 .00    0.50 .00       1
0    46906.44    1.57 .00   1.31 .00   1.09 .00    0.75 .00    9999 .00       1
0    46908.20    1.57 .00   1.29 .00   1.08 .00    0.71 .00    9999 .00       1
0    46910.20    1.54 .00   1.26 .00   1.04 .00    0.70 .00    9999 .00       1
0    46912.20    1.50 .00   1.22 .00   1.00 .00    0.62 .00    9999 .00       1
0    46914.26    1.47 .00   1.19 .00   0.96 .00    0.61 .00    9999 .00       1
0    46916.22    1.45 .00   1.17 .00   0.95 .00    0.59 .00    9999 .00       1
0    46918.21    1.42 .00   1.14 .00   0.91 .00    0.55 .00    9999 .00       1
0    46921.30    1.38 .00   1.09 .00   0.87 .00    0.52 .00    9999 .00       1
0    46924.23    1.34 .00   1.07 .00   0.84 .00    0.47 .00    9999 .00       1
0    46925.22    1.34 .00   1.06 .00   0.83 .00    0.45 .00    9999 .00       1
0    46926.82    9999 .00   9999 .00   9999 .00    9999 .00    0.19 .00       1
0    46930.23    1.33 .00   1.04 .00   0.81 .00    0.42 .00    9999 .00       1
0    46932.20    1.32 .00   1.02 .00   0.79 .00    0.39 .00    9999 .00       1
0    46934.21    1.30 .00   1.02 .00   0.78 .00    0.39 .00    9999 .00       1
0    46936.20    1.29 .00   1.01 .00   0.76 .00    0.36 .00    9999 .00       1
0    46941.20    1.30 .00   1.00 .00   0.76 .00    0.35 .00    9999 .00       1
0    46942.24    1.31 .00   1.00 .00   0.76 .00    0.35 .00    9999 .00       1
0    46943.24    1.31 .00   1.01 .00   0.75 .00    0.37 .00    9999 .00       1
0    46947.24    1.34 .00   1.03 .00   0.78 .00    0.37 .00    9999 .00       1
0    46949.23    1.36 .00   1.04 .00   0.79 .00    0.36 .00    9999 .00       1
0    46952.21    1.41 .00   1.09 .00   0.81 .00    0.38 .00    9999 .00       1
0    46955.21    1.48 .00   1.14 .00   0.87 .00    0.41 .00    9999 .00       1
0    46959.21    1.60 .00   1.24 .00   0.96 .00    0.44 .00    9999 .00       1
0    46961.21    1.68 .00   1.31 .00   1.03 .00    0.50 .00    9999 .00       1
0    46965.24    1.87 .00   1.46 .00   1.15 .00    0.58 .00    9999 .00       1
0    46967.21    1.94 .00   1.55 .00   1.23 .00    0.65 .00    9999 .00       1
0    46967.23    9999 .00   9999 .00   9999 .00    0.69 .00    0.04 .00       1
0    46968.23    1.99 .00   1.58 .00   1.28 .00    0.67 .00    9999 .00       1
0    46970.70    2.06 .00   1.66 .00   1.34 .00    0.74 .00    9999 .00       1
0    46972.71    2.11 .00   1.70 .00   1.38 .00    0.76 .00    9999 .00       1
0    46975.71    2.12 .00   1.75 .00   1.43 .00    0.81 .00    9999 .00       1
0    46978.21    2.21 .00   1.80 .00   1.48 .00    0.88 .00    9999 .00       1
0    46980.71    2.21 .00   1.82 .00   1.49 .00    0.87 .00    9999 .00       1
0    46983.21    2.23 .00   1.85 .00   1.50 .00    0.88 .00    9999 .00       1
0    46985.64    2.28 .00   1.89 .00   1.56 .00    0.93 .00    0.19 .00       1
0    46986.64    2.31 .00   1.92 .00   1.57 .00    0.95 .00    9999 .00       1
0    46989.63    2.33 .00   1.96 .00   1.61 .00    0.99 .00    0.05 .00       1
0    46990.60    2.33 .00   1.98 .00   1.62 .00    1.02 .00    0.12 .00       1
0    46991.62    2.36 .00   1.99 .00   1.63 .00    1.02 .00    0.17 .00       1
0    46997.66    2.43 .00   2.10 .00   1.70 .00    1.10 .00    9999 .00       1
0    47000.59    2.44 .00   2.11 .00   1.74 .00    1.14 .00    9999 .00       1
0    47005.60    2.53 .00   2.22 .00   1.83 .00    1.24 .00    9999 .00       1
0    47009.65    2.56 .00   2.28 .00   1.86 .00    1.30 .00    9999 .00       1
0    47013.64    2.62 .00   2.35 .00   1.93 .00    1.38 .00    0.17 .00       1
0    47014.65    2.63 .00   2.37 .00   1.94 .00    1.39 .00    9999 .00       1
0    47020.54    2.68 .00   2.47 .00   2.02 .00    1.48 .00    9999 .00       1
0    47023.56    2.73 .00   2.52 .00   2.06 .00    1.55 .00    9999 .00       1
0    47027.68    2.77 .00   2.58 .00   2.12 .00    1.61 .00    9999 .00       1
0    47030.67    2.81 .00   2.63 .00   2.17 .00    1.68 .00    9999 .00       1
0    47033.61    2.85 .00   2.68 .00   2.21 .00    1.73 .00    9999 .00       1
0    47034.56    2.86 .00   2.70 .00   2.22 .00    1.72 .00    9999 .00       1
0    47040.58    2.98 .00   2.86 .00   2.30 .00    1.85 .00    9999 .00       1
0    47041.55    9999 .00   9999 .00   2.33 .00    1.86 .00    0.20 .00       1
0    47043.54    2.99 .00   2.85 .00   2.38 .00    1.91 .00    9999 .00       1
0    47046.52    2.99 .00   2.89 .00   2.42 .00    1.95 .00    9999 .00       1
0    47047.35    9999 .00   9999 .00   9999 .00    9999 .00    0.31 .00       1
0    47049.62    3.04 .00   2.94 .00   2.45 .00    2.01 .00    9999 .00       1
0    47052.54    3.08 .00   3.00 .00   2.51 .00    2.06 .00    0.19 .00       1
0    47056.52    3.12 .00   3.06 .00   2.55 .00    2.15 .00    9999 .00       1
0    47068.49    3.27 .00   3.26 .00   2.74 .00    2.37 .00    9999 .00       1
0    47073.57    3.34 .00   3.35 .00   2.82 .00    2.47 .00    9999 .00       1
0    47077.54    3.40 .00   3.41 .00   2.88 .00    2.56 .00    0.44 .00       1
0    47081.49    3.44 .00   3.48 .00   2.95 .00    2.63 .00    0.47 .00       1
0    47082.55    3.45 .00   3.48 .00   2.97 .00    2.61 .00    9999 .00       1
0    47086.55    3.48 .00   3.55 .00   3.03 .00    2.72 .00    9999 .00       1
0    47090.56    3.54 .00   3.61 .00   3.09 .00    2.76 .00    9999 .00       1
0    47095.46    3.62 .00   3.69 .00   3.17 .00    2.83 .00    9999 .00       1
0    47096.39    3.66 .00   3.71 .00   3.20 .00    2.88 .00    0.56 .00       1
0    47098.45    3.68 .00   3.74 .00   3.22 .00    2.93 .00    0.58 .00       1
0    47101.40    3.71 .00   3.78 .00   3.28 .00    3.00 .00    0.64 .00       1
0    47104.36    3.73 .00   3.81 .00   3.31 .00    3.03 .00    0.74 .00       1
0    47107.38    3.77 .00   3.86 .00   3.36 .00    3.08 .00    0.71 .00       1
0    47109.55    3.81 .00   3.90 .00   3.41 .00    9999 .00    0.67 .00       1
0    47113.52    3.87 .00   3.97 .00   3.46 .00    3.20 .00    9999 .00       1
0    47117.30    3.91 .00   4.00 .00   3.53 .00    3.27 .00    9999 .00       1
0    47119.36    3.95 .00   4.04 .00   3.58 .00    3.32 .00    0.78 .00       1
0    47120.36    3.95 .00   4.06 .00   3.59 .00    3.32 .00    0.78 .00       1
0    47121.31    3.97 .00   4.07 .00   3.60 .00    3.33 .00    9999 .00       1
0    47125.51    4.01 .00   4.13 .00   3.68 .00    3.39 .00    9999 .00       1
0    47129.38    4.08 .00   4.18 .00   3.73 .00    3.49 .00    9999 .00       1
0    47131.36    4.10 .00   4.21 .00   3.77 .00    3.51 .00    0.98 .00       1
0    47133.40    4.11 .00   4.22 .00   3.80 .00    3.51 .00    9999 .00       1
0    47133.48    9999 .00   9999 .00   9999 .00    3.52 .00    0.98 .00       1
0    47136.43    4.16 .00   4.28 .00   3.86 .00    3.56 .00    1.00 .00       1
0    47138.46    4.18 .00   4.29 .00   3.89 .00    3.57 .00    9999 .00       1
0    47143.39    4.25 .00   4.35 .00   3.95 .00    3.66 .00    1.09 .00       1
0    47148.41    4.33 .00   4.43 .00   4.04 .00    3.75 .00    9999 .00       1
0    47153.30    4.38 .00   4.48 .00   4.12 .00    3.78 .00    1.17 .00       1
0    47156.29    4.43 .00   4.53 .00   4.17 .00    3.86 .00    1.23 .00       1
0    47158.32    4.45 .00   4.56 .00   4.21 .00    3.87 .00    9999 .00       1
0    47159.35    4.47 .00   4.56 .00   4.22 .00    3.88 .00    1.24 .00       1
0    47163.35    4.51 .00   4.61 .00   4.27 .00    3.93 .00    1.24 .00       1
0    47169.34    4.59 .00   4.69 .00   4.36 .00    3.99 .00    9999 .00       1
0    47174.42    4.64 .00   4.73 .00   4.46 .00    4.10 .00    9999 .00       1
0    47178.36    4.68 .00   4.77 .00   4.49 .00    4.11 .00    9999 .00       1
0    47183.33    4.75 .00   4.83 .00   4.58 .00    4.17 .00    9999 .00       1
0    47188.33    4.81 .00   4.90 .00   4.66 .00    4.27 .00    9999 .00       1
0    47193.34    4.87 .00   4.94 .00   4.73 .00    4.31 .00    1.60 .00       1
0    47199.59    4.94 .00   4.99 .00   4.83 .00    4.37 .00    1.64 .00       1
0    47204.29    5.01 .00   5.06 .00   4.89 .00    4.42 .00    9999 .00       1
0    47209.41    5.09 .00   5.10 .00   4.99 .00    4.48 .00    9999 .00       1
0    47214.27    5.16 .00   5.17 .00   5.05 .00    4.52 .00    9999 .00       1
0    47215.44    5.15 .00   5.17 .00   5.07 .00    4.55 .00    1.81 .00       1
0    47219.26    5.20 .00   5.22 .00   5.15 .00    4.61 .00    9999 .00       1
0    47224.28    5.25 .00   5.25 .00   5.20 .00    4.66 .00    1.87 .00       1
0    47230.58    5.32 .00   5.29 .00   5.29 .00    4.77 .00    9999 .00       1
0    47235.30    5.39 .00   5.38 .00   5.37 .00    4.77 .00    1.99 .00       1
0    47241.29    5.47 .00   5.44 .00   5.46 .00    4.86 .00    9999 .00       1
0    47243.31    5.53 .00   5.45 .00   5.49 .00    4.86 .00    2.10 .00       1
0    47247.24    5.55 .00   5.50 .00   5.56 .00    4.91 .00    2.10 .00       1
0    47253.24    5.62 .00   5.55 .00   5.63 .00    4.95 .00    2.17 .00       1
0    47259.21    5.69 .00   5.62 .00   5.73 .00    5.05 .00    9999 .00       1
0    47264.28    5.76 .00   5.64 .00   5.80 .00    5.07 .00    2.29 .00       1
0    47265.23    5.76 .00   5.66 .00   5.80 .00    5.11 .00    9999 .00       1
0    47270.22    5.82 .00   5.70 .00   5.86 .00    5.09 .00    9999 .00       1
0    47275.23    5.89 .00   5.78 .00   5.96 .00    5.19 .00    9999 .00       1
0    47281.21    5.95 .00   5.81 .00   6.03 .00    5.25 .00    9999 .00       1
0    47287.23    6.05 .00   5.88 .00   6.13 .00    5.32 .00    2.54 .00       1
0    47290.24    6.10 .00   5.89 .00   6.18 .00    5.35 .00    2.51 .00       1
0    47292.19    6.09 .00   5.92 .00   6.21 .00    5.35 .00    9999 .00       1
0    47298.19    6.19 .00   5.99 .00   6.29 .00    5.42 .00    9999 .00       1
0    47299.20    6.23 .00   6.00 .00   6.30 .00    5.43 .00    2.62 .00       1
0    47303.30    6.25 .00   6.05 .00   6.35 .00    9999 .00    9999 .00       1
0    47307.20    6.34 .00   6.12 .00   6.45 .00    5.53 .00    9999 .00       1
0    47311.20    6.37 .00   6.13 .00   6.47 .00    5.52 .00    9999 .00       1
0    47313.66    6.36 .00   6.13 .00   6.50 .00    5.55 .00    2.78 .00       1
0    47317.25    6.46 .00   6.20 .00   6.58 .00    5.60 .00    9999 .00       1
0    47321.67    6.52 .00   6.22 .00   6.62 .00    5.60 .00    2.78 .00       1
0    47323.20    6.53 .00   6.25 .00   6.65 .00    5.63 .00    2.84 .00       1
0    47330.21    6.62 .00   6.31 .00   6.75 .00    5.69 .00    9999 .00       1
0    47334.26    6.68 .00   6.33 .00   6.81 .00    5.70 .00    2.92 .00       1
0    47337.20    6.73 .00   6.39 .00   6.88 .00    5.78 .00    3.03 .00       1
0    47342.20    6.78 .00   6.41 .00   6.91 .00    5.76 .00    2.99 .00       1
0    47343.67    6.81 .00   6.47 .00   6.96 .00    5.78 .00    2.99 .00       1
0    47349.23    6.90 .00   9999 .00   7.05 .00    9999 .00    9999 .00       1
0    47356.21    9999 .00   9999 .00   9999 .00    5.89 .00    3.14 .00       1
0    47356.65    7.00 .00   6.63 .00   7.15 .00    5.95 .00    9999 .00       1
0    47364.61    7.10 .00   6.79 .00   7.28 .00    5.99 .00    3.23 .00       1
0    47366.62    7.17 .00   6.76 .00   7.31 .00    6.01 .00    3.24 .00       1
0    47372.65    7.29 .00   6.86 .00   7.42 .00    6.06 .00    3.28 .00       1
0    47378.62    7.37 .00   6.91 .00   7.51 .00    6.07 .00    9999 .00       1
0    47383.56    7.41 .00   7.00 .00   7.59 .00    6.16 .00    3.39 .00       1
0    47386.55    7.50 .00   7.04 .00   7.67 .00    6.20 .00    9999 .00       1
0    47390.55    7.59 .00   7.10 .00   7.74 .00    6.24 .00    3.45 .00       1
0    47394.57    7.68 .00   7.18 .00   7.80 .00    6.26 .00    9999 .00       1
0    47398.50    7.69 .00   7.19 .00   7.83 .00    9999 .00    9999 .00       1
0    47399.53    7.72 .00   7.22 .00   7.88 .00    9999 .00    9999 .00       1
0    47399.64    7.78 .00   7.30 .00   7.89 .00    6.37 .00    3.55 .00       1
0    47408.55    7.94 .00   7.40 .00   8.06 .00    6.35 .00    9999 .00       1
0    47410.33    7.99 .00   7.45 .00   8.08 .00    6.43 .00    3.66 .00       1
0    47410.65    9999 .00   9999 .00   9999 .00    6.40 .00    3.66 .00       1
0    47416.44    8.10 .00   7.56 .00   8.21 .00    6.50 .00    9999 .00       1
0    47422.48    8.23 .00   7.66 .00   8.34 .00    6.60 .00    9999 .00       1
0    47425.67    8.27 .00   7.70 .00   8.35 .00    6.58 .00    3.81 .00       1
0    47431.49    8.41 .00   7.84 .00   8.50 .00    6.71 .00    9999 .00       1
0    47435.60    8.47 .00   7.90 .00   8.57 .00    6.75 .00    3.96 .00       1
0    47437.63    8.52 .00   7.94 .00   8.60 .00    6.78 .00    3.96 .00       1
0    47438.51    8.52 .00   7.98 .00   8.64 .00    6.79 .00    3.99 .00       1
0    47439.58    8.54 .00   8.01 .00   8.66 .00    6.85 .00    9999 .00       1
0    47448.41    8.71 .00   8.17 .00   8.89 .00    9999 .00    9999 .00       1
0    47452.48    8.80 .00   8.28 .00   8.96 .00    7.04 .00    4.21 .00       1
0    47458.46    8.96 .00   8.39 .00   9.06 .00    7.31 .00    9999 .00       1
0    47460.35    8.98 .00   8.42 .00   9.06 .00    7.25 .00    4.31 .00       1
0    47462.39    8.97 .00   8.44 .00   9.09 .00    7.25 .00    4.29 .00       1
0    47464.38    9.02 .00   8.47 .00   9.12 .00    7.21 .00    4.36 .00       1
0    47466.39    9.09 .00   8.56 .00   9.22 .00    9999 .00    9999 .00       1
0    47473.57    9.14 .00   8.65 .00   9.28 .00    7.44 .00    4.52 .00       1
0    47483.30    9.29 .00   8.82 .00   9.41 .00    7.56 .00    4.66 .00       1
0    47486.50    9.36 .00   8.88 .00   9.50 .00    7.67 .00    4.75 .00       1
0    47490.52    9.39 .00   8.91 .00   9.50 .00    9999 .00    9999 .00       1
0    47495.31    9.53 .00   9.05 .00   9.69 .00    8.01 .00    4.81 .00       1
0    47502.49    9999 .00   9999 .00   9999 .00    8.21 .00    4.99 .00       1
0    47509.48    9.73 .00   9.35 .00   9.97 .00    8.36 .00    5.05 .00       1
0    47516.34    9.80 .00   9.40 .00  10.02 .00    8.55 .00    5.27 .00       1
0    47521.40    9.88 .00   9.47 .00  10.08 .00    8.65 .00    5.40 .00       1
0    47536.40   10.01 .00   9.66 .00  10.27 .00    9.03 .00    5.72 .00       1
0    47543.32   10.10 .00   9.76 .00  10.35 .00    8.99 .00    5.66 .00       1
0    47545.87   10.14 .00   9.92 .00  10.43 .00    9999 .00    5.86 .00       1
0    47550.43   10.20 .00   9.88 .00  10.51 .00    9.38 .00    5.87 .00       1
0    47566.39   10.33 .00  10.03 .00  10.68 .00    9.44 .00    6.09 .00       1
0    47581.26   10.55 .00  10.23 .00  10.88 .00    9.81 .00    6.51 .00       1
0    47584.90   10.60 .00  10.37 .00  10.95 .00    9999 .00    6.42 .00       1
0    47593.38   10.66 .00  10.34 .00  11.01 .00   10.04 .00    6.70 .00       1
0    47601.28   10.70 .00  10.41 .00  11.08 .00   10.16 .00    6.72 .00       1
0    47607.24   10.78 .00  10.51 .00  11.17 .00   10.15 .00    6.85 .00       1
0    47608.23   10.77 .00  10.50 .00  11.16 .00   10.16 .00    6.77 .00       1
0    47609.26   10.83 .00  10.53 .00  11.20 .00    9999 .00    6.87 .00       1
0    47617.22   10.90 .00  10.63 .00  11.28 .00   10.27 .00    7.01 .00       1
0    47619.22   10.93 .00  10.63 .00  11.29 .00   10.31 .00    7.07 .00       1
0    47620.22   10.93 .00  10.64 .00  11.30 .00   10.36 .00    7.01 .00       1
0    47635.22   11.05 .00  10.81 .00  11.43 .00   10.35 .00    7.26 .00       1
0    47641.20   11.13 .00  10.87 .00  11.53 .00   10.41 .00    7.41 .00       1
0    47657.19   11.25 .00  11.02 .00  11.65 .00   10.49 .00    7.59 .00       1
0    47669.21   11.38 .00  11.15 .00  11.82 .00   10.68 .00    7.69 .00       1
0    47676.21   11.48 .00  11.22 .00  11.87 .00   10.59 .00    8.31 .00       1
0    47683.23   11.50 .00  11.26 .00  11.88 .00   10.94 .00    8.02 .00       1
0    47691.20   11.61 .00  11.37 .00  11.95 .00   10.73 .00    8.35 .00       1
0    47698.22   11.66 .00  11.46 .00  12.06 .00    9999 .00    9999 .00       1
0    47702.62   11.71 .00  11.52 .00  12.06 .00    9999 .00    8.43 .00       1
0    47719.61   11.87 .00  11.67 .00  12.19 .00   11.06 .00    8.69 .00       1
0    47727.21   11.92 .00  11.75 .00  12.26 .00   11.07 .00    8.48 .00       1
0    47732.56   11.99 .00  11.81 .00  12.28 .00   10.98 .00    8.54 .00       1
0    47747.46   12.13 .00  12.00 .00  12.43 .00   11.14 .00    9.30 .00       1
0    47759.45   12.21 .00  12.10 .00  12.49 .00   11.39 .00    9.47 .00       1
0    47767.52   12.28 .00  12.19 .00  12.57 .00   11.21 .00    9.42 .00       1
0    47788.30   12.50 .00  12.46 .00  12.67 .00    9999 .00    9.3  .00       1
0    47795.42   12.55 .00  12.50 .00  12.77 .00    9999 .00    9999 .00       1
0    47803.30   12.61 .00  12.53 .00  12.78 .00   11.81 .00    9.63 .00       1
0    47810.37   12.65 .00  12.58 .00  12.75 .00   12.11 .00    9.37 .00       1
0    47811.10    9999 .00   9999 .00   9999 .00    9999 .00    9.4  .00       1
0    47817.40   12.69 .00  12.61 .00  12.83 .00   12.21 .00    9999 .00       1
0    47824.36   12.73 .00  12.71 .00  12.84 .00    9999 .00    9999 .00       1
0    47838.30   12.84 .00  12.85 .00  13.04 .00    9999 .00    9999 .00       1
0    47844.00   12.91 .00  12.96 .00  13.00 .00    9999 .00   10.1  .00       1
0    47852.36   12.93 .00  12.93 .00  12.99 .00   12.10 .00    9999 .00       1
0    47866.32   13.01 .00  13.06 .00  13.09 .00    9999 .00    9999 .00       1
0    47873.36   13.06 .00  13.11 .00  13.14 .00   12.48 .00    9999 .00       1
0    47893.33   13.07 .00  13.09 .00  13.15 .00   12.53 .00    9999 .00       1
0    47900.43   13.14 .00  13.22 .00  13.09 .00   12.39 .00    9999 .00       1
0    47907.47   13.17 .00  13.19 .00  13.19 .00   13.17 .00    9999 .00       1
0    47922.30   13.20 .00  13.23 .00   9999 .00    9999 .00    9999 .00       1
0    47934.45   13.31 .00  13.27 .00  13.25 .00    9999 .00    9999 .00       1
0    47950.31   13.36 .00  13.34 .00  13.30 .00   12.35 .00    9999 .00       1
0    47963.36   13.39 .00  13.40 .00  13.37 .00    9999 .00    9999 .00       1
0    47970.32   13.41 .00  13.35 .00  13.34 .00    9999 .00    9999 .00       1
0    47978.29   13.38 .00  13.53 .00  13.53 .00    9999 .00    9999 .00       1
0    48026.25   13.49 .00  13.49 .00  13.47 .00    9999 .00    9999 .00       1
0    48041.24   13.54 .00  13.62 .00  13.51 .00    9999 .00    9999 .00       1
0    48048.30   13.57 .00  13.71 .00  13.58 .00    9999 .00    9999 .00       1
0    48053.26   13.60 .00  13.70 .00  13.61 .00    9999 .00    9999 .00       1
0    48104.60   13.86 .00  13.81 .00  13.68 .00    9999 .00    9999 .00       1
0    48107.61   13.77 .00  13.74 .00  13.87 .00    9999 .00    9999 .00       1
0    48108.60   13.74 .00  13.80 .00  13.66 .00    9999 .00    9999 .00       1
